起报时间,预报时间,实际功率 (MW),PureLSTM预测功率 (MW),FusionModel预测功率 (MW),BiFusionModel预测功率 (MW)
2018/11/25,2018/11/26 13:45,0,-0.016530633,-0.009561583,0.05786827
2018/11/25,2018/11/26 14:00,0,-0.046767864,-0.00831376,0.064703524
2018/11/25,2018/11/26 14:15,0,-0.043277998,0.002499037,0.03553723
2018/11/25,2018/11/26 14:30,0,-0.032201663,-0.01800327,-0.026963178
2018/11/25,2018/11/26 14:45,0,-0.03655522,-0.015795678,-0.061086345
2018/11/25,2018/11/26 15:00,0,-0.02634807,-0.040134028,-0.0952322
2018/11/25,2018/11/26 15:15,0,0.012878954,-0.03128782,-0.12843661
2018/11/25,2018/11/26 15:30,0,0.04616645,-0.031269237,-0.18237579
2018/11/25,2018/11/26 15:45,0,0.0509456,-0.03304044,-0.20100817
2018/11/25,2018/11/26 16:00,0,0.06815143,-0.033497408,-0.13352028
2018/11/25,2018/11/26 16:15,0,0.082966045,0.002356783,-0.059673212
2018/11/25,2018/11/26 16:30,0.003516,0.1081843,0.04558508,0.020970412
2018/11/25,2018/11/26 16:45,0,0.121323146,0.10296205,0.17557424
2018/11/25,2018/11/26 17:00,0.196875,0.16104451,0.17928311,0.35382318
2018/11/25,2018/11/26 17:15,0.319922,0.20267633,0.27035594,0.53894246
2018/11/25,2018/11/26 17:30,0.341016,0.24877384,0.44991615,0.7399851
2018/11/25,2018/11/26 17:45,0.551953,0.31543034,0.58250606,0.94844234
2018/11/25,2018/11/26 18:00,0.566016,0.4411916,0.76962686,1.1809129
2018/11/25,2018/11/26 18:15,0.73125,0.5734006,0.95840997,1.3566914
2018/11/25,2018/11/26 18:30,0.935156,0.7209137,1.1941797,1.6068769
2018/11/25,2018/11/26 18:45,1.873828,0.8714136,1.41201,1.7915821
2018/11/25,2018/11/26 19:00,1.226953,1.0317136,1.6577071,1.9486225
2018/11/25,2018/11/26 19:15,1.466016,1.232602,1.9048327,2.0084274
2018/11/25,2018/11/26 19:30,1.750781,1.4070221,2.139079,2.1243355
2018/11/25,2018/11/26 19:45,2.742188,1.5721282,2.3614357,2.1946197
2018/11/25,2018/11/26 20:00,2.844141,1.7502056,2.5787811,2.144622
2018/11/25,2018/11/26 20:15,3.065625,1.8915131,2.7429123,2.173962
2018/11/25,2018/11/26 20:30,3.258984,2.0097914,2.8948565,2.09419
2018/11/25,2018/11/26 20:45,3.406641,2.1212807,3.063376,1.9482701
2018/11/25,2018/11/26 21:00,3.6,2.2248654,3.1814227,1.8032991
2018/11/25,2018/11/26 21:15,3.628125,2.379272,3.277708,1.707991
2018/11/25,2018/11/26 21:30,3.659765,2.411563,3.334697,1.5673454
2018/11/25,2018/11/26 21:45,3.733594,2.4633224,3.364064,1.4454043
2018/11/25,2018/11/26 22:00,3.789844,2.4978552,3.3845851,1.3050153
2018/11/25,2018/11/26 22:15,3.782812,2.502264,3.4178238,1.1931356
2018/11/25,2018/11/26 22:30,3.867188,2.5300972,3.4327183,1.0401466
2018/11/25,2018/11/26 22:45,3.825,2.5147142,3.3873796,0.91767967
2018/11/25,2018/11/26 23:00,3.786328,2.4803994,3.3998723,0.8353044
2018/11/25,2018/11/26 23:15,3.796875,2.462448,3.318513,0.8353759
2018/11/25,2018/11/26 23:30,3.744141,2.437536,3.3341448,0.78465754
2018/11/25,2018/11/26 23:45,3.652734,2.3626115,3.2391415,0.83688533
2018/11/26,2018/11/27 0:00,2.844141,3.646132,3.5471723,2.9650834
2018/11/26,2018/11/27 0:15,3.483984,3.5382323,3.3874342,2.7379098
2018/11/26,2018/11/27 0:30,3.596484,3.3755832,3.2953057,2.5293252
2018/11/26,2018/11/27 0:45,3.336328,3.216472,3.126479,2.2808619
2018/11/26,2018/11/27 1:00,3.367969,3.093491,2.9634824,2.0184467
2018/11/26,2018/11/27 1:15,3.026953,2.9410276,2.78482,1.7642289
2018/11/26,2018/11/27 1:30,3.055078,2.7505178,2.6138604,1.4867464
2018/11/26,2018/11/27 1:45,2.896875,2.5694501,2.3832695,1.2619225
2018/11/26,2018/11/27 2:00,2.735156,2.3542173,2.1946945,1.0784498
2018/11/26,2018/11/27 2:15,2.376562,2.11429,2.002535,0.87263924
2018/11/26,2018/11/27 2:30,1.701562,1.8882773,1.7530509,0.70493096
2018/11/26,2018/11/27 2:45,2.288672,1.665813,1.5057956,0.4585491
2018/11/26,2018/11/27 3:00,2.014453,1.4752907,1.3002789,0.3904633
2018/11/26,2018/11/27 3:15,0.667969,1.285439,1.0857987,0.27569854
2018/11/26,2018/11/27 3:30,0.569531,1.0812676,0.8717305,0.21151066
2018/11/26,2018/11/27 3:45,0.569531,0.8865966,0.69982445,0.17401351
2018/11/26,2018/11/27 4:00,0.492188,0.68084186,0.5158283,0.124816015
2018/11/26,2018/11/27 4:15,0.428906,0.5157163,0.37103474,0.08404139
2018/11/26,2018/11/27 4:30,0.158203,0.40633202,0.24787174,0.08718596
2018/11/26,2018/11/27 4:45,0.035156,0.28303173,0.10641228,0.03659581
2018/11/26,2018/11/27 5:00,0,0.18061917,0.059859313,0.03799124
2018/11/26,2018/11/27 5:15,0,0.089719534,0.005187012,0.036927428
2018/11/26,2018/11/27 5:30,0,0.014980514,-0.020715848,0.02515931
2018/11/26,2018/11/27 5:45,0,0.022023544,-0.00639157,0.002478939
2018/11/26,2018/11/27 6:00,0,-0.009125099,-0.029541388,0.000472393
2018/11/26,2018/11/27 6:15,0,-0.017457418,-0.018174805,-0.01616446
2018/11/26,2018/11/27 6:30,0,-0.010752216,-0.005769551,0.000794485
2018/11/26,2018/11/27 6:45,0,0.01705578,-0.001474761,0.003950082
2018/11/26,2018/11/27 7:00,0,0.024086937,0.014278986,0.025500443
2018/11/26,2018/11/27 7:15,0,0.037983805,0.04226085,0.022158619
2018/11/26,2018/11/27 7:30,0,0.046824254,0.04059119,0.003079176
2018/11/26,2018/11/27 7:45,0,0.04250926,0.07537346,0.016267251
2018/11/26,2018/11/27 8:00,0,0.02954781,0.07616927,0.012515903
2018/11/26,2018/11/27 8:15,0,0.003186673,0.0886203,0.0161814
2018/11/26,2018/11/27 8:30,0,-0.002633886,0.07489007,0.015990762
2018/11/26,2018/11/27 8:45,0,-0.025763996,0.0927618,0.030163968
2018/11/26,2018/11/27 9:00,0,-0.039176606,0.08709234,0.018658828
2018/11/26,2018/11/27 9:15,0,-0.03182978,0.08822028,0.016101064
2018/11/26,2018/11/27 9:30,0,-0.052061304,0.07087745,0.002339743
2018/11/26,2018/11/27 9:45,0,-0.06304152,0.07502741,-0.028470317
2018/11/26,2018/11/27 10:00,0,-0.029990565,0.04997043,-0.029582404
2018/11/26,2018/11/27 10:15,0,-0.021450013,0.061008953,-0.028915275
2018/11/26,2018/11/27 10:30,0,-0.024948297,0.04693489,-0.06467734
2018/11/26,2018/11/27 10:45,0,-0.019683495,0.035922013,-0.08024319
2018/11/26,2018/11/27 11:00,0,-0.029901102,0.031223066,-0.0714407
2018/11/26,2018/11/27 11:15,0,-0.042333707,0.037648633,-0.07876265
2018/11/26,2018/11/27 11:30,0,-0.03676768,0.041709,-0.055883564
2018/11/26,2018/11/27 11:45,0,-0.0373095,0.013344158,-0.03162196
2018/11/26,2018/11/27 12:00,0,-0.015190527,0.012337416,0.008774372
2018/11/26,2018/11/27 12:15,0,-0.018059433,0.012103848,0.020065172
2018/11/26,2018/11/27 12:30,0,-0.018681318,0.018522024,0.0468736
2018/11/26,2018/11/27 12:45,0,-0.01180879,0.018824082,0.045354273
2018/11/26,2018/11/27 13:00,0,-0.027435109,0.021647647,0.07431506
2018/11/26,2018/11/27 13:15,0,-0.051922813,0.008493241,0.10111257
2018/11/26,2018/11/27 13:30,0,-0.05292982,0.026217118,0.0965666
2018/11/26,2018/11/27 13:45,0,-0.045639217,-0.000589252,0.077412136
2018/11/26,2018/11/27 14:00,0,-0.071176276,-0.007519454,0.08782454
2018/11/26,2018/11/27 14:15,0,-0.06219006,0.003166847,0.04916105
2018/11/26,2018/11/27 14:30,0,-0.0455226,-0.019051015,-0.016390275
2018/11/26,2018/11/27 14:45,0,-0.04428423,-0.01991278,-0.043955494
2018/11/26,2018/11/27 15:00,0,-0.026752189,-0.04647921,-0.08504921
2018/11/26,2018/11/27 15:15,0,0.01913485,-0.03623122,-0.1160108
2018/11/26,2018/11/27 15:30,0,0.055845402,-0.033135757,-0.16748959
2018/11/26,2018/11/27 15:45,0,0.06284267,-0.02590333,-0.1805731
2018/11/26,2018/11/27 16:00,0,0.08318283,-0.011843145,-0.10035439
2018/11/26,2018/11/27 16:15,0.003516,0.0986844,0.04241484,-0.003050707
2018/11/26,2018/11/27 16:30,0,0.12832603,0.10765907,0.09746976
2018/11/26,2018/11/27 16:45,0.196875,0.14694917,0.20284763,0.2781862
2018/11/26,2018/11/27 17:00,0.319922,0.19911541,0.32531106,0.48861754
2018/11/26,2018/11/27 17:15,0.341016,0.25047722,0.4532128,0.7000377
2018/11/26,2018/11/27 17:30,0.551953,0.3084796,0.67827487,0.9379118
2018/11/26,2018/11/27 17:45,0.566016,0.39738286,0.8486611,1.1511903
2018/11/26,2018/11/27 18:00,0.73125,0.548211,1.0723633,1.4041741
2018/11/26,2018/11/27 18:15,0.935156,0.70879096,1.296761,1.5791727
2018/11/26,2018/11/27 18:30,1.873828,0.8829907,1.5580711,1.8138548
2018/11/26,2018/11/27 18:45,1.226953,1.0625452,1.784789,1.9869053
2018/11/26,2018/11/27 19:00,1.466016,1.2490011,2.0412605,2.112266
2018/11/26,2018/11/27 19:15,1.750781,1.4691702,2.2867992,2.15366
2018/11/26,2018/11/27 19:30,2.742188,1.6546082,2.5113075,2.2302685
2018/11/26,2018/11/27 19:45,2.844141,1.8248293,2.7179992,2.268319
2018/11/26,2018/11/27 20:00,3.065625,2.0026004,2.915807,2.183774
2018/11/26,2018/11/27 20:15,3.258984,2.1351452,3.0469527,2.177508
2018/11/26,2018/11/27 20:30,3.406641,2.2357278,3.1705341,2.0699024
2018/11/26,2018/11/27 20:45,3.6,2.3264375,3.3074343,1.909953
2018/11/26,2018/11/27 21:00,3.628125,2.3977633,3.3831074,1.7331322
2018/11/26,2018/11/27 21:15,3.659765,2.5231698,3.4505105,1.6314123
2018/11/26,2018/11/27 21:30,3.733594,2.5185935,3.4709835,1.4789393
2018/11/26,2018/11/27 21:45,3.789844,2.5338771,3.4774818,1.3561213
2018/11/26,2018/11/27 22:00,3.782812,2.5378861,3.471176,1.2252368
2018/11/26,2018/11/27 22:15,3.867188,2.505901,3.4876788,1.1305915
2018/11/26,2018/11/27 22:30,3.825,2.5141134,3.4800713,0.9947826
2018/11/26,2018/11/27 22:45,3.786328,2.4765713,3.4217103,0.8959396
2018/11/26,2018/11/27 23:00,3.796875,2.427796,3.4200056,0.8202948
2018/11/26,2018/11/27 23:15,3.744141,2.3977559,3.3184726,0.8437436
2018/11/26,2018/11/27 23:30,3.652734,2.3641036,3.3302712,0.80721855
2018/11/26,2018/11/27 23:45,3.628125,2.28181,3.2104783,0.8564266
2018/11/27,2018/11/28 0:00,3.483984,3.5817065,3.3481905,2.790231
2018/11/27,2018/11/28 0:15,3.596484,3.469981,3.1706483,2.585026
2018/11/27,2018/11/28 0:30,3.336328,3.298418,3.070303,2.3944345
2018/11/27,2018/11/28 0:45,3.367969,3.1271431,2.8795114,2.1679037
2018/11/27,2018/11/28 1:00,3.026953,2.9872658,2.7006571,1.919878
2018/11/27,2018/11/28 1:15,3.055078,2.8236258,2.5026643,1.6785834
2018/11/27,2018/11/28 1:30,2.896875,2.6149971,2.3062377,1.4126251
2018/11/27,2018/11/28 1:45,2.735156,2.4187186,2.0621338,1.1976949
2018/11/27,2018/11/28 2:00,2.376562,2.1900702,1.8573923,1.0147389
2018/11/27,2018/11/28 2:15,1.701562,1.9424576,1.6541631,0.82138
2018/11/27,2018/11/28 2:30,2.288672,1.7132382,1.4102209,0.65584934
2018/11/27,2018/11/28 2:45,2.014453,1.4864836,1.1712478,0.40826792
2018/11/27,2018/11/28 3:00,0.667969,1.2962126,0.98882914,0.3493674
2018/11/27,2018/11/28 3:15,0.569531,1.1107928,0.800033,0.24351461
2018/11/27,2018/11/28 3:30,0.569531,0.9128524,0.6260391,0.1785632
2018/11/27,2018/11/28 3:45,0.492188,0.7327402,0.48994535,0.15654464
2018/11/27,2018/11/28 4:00,0.428906,0.5425153,0.34167528,0.113264665
2018/11/27,2018/11/28 4:15,0.158203,0.3947155,0.24296221,0.07031669
2018/11/27,2018/11/28 4:30,0.035156,0.3060265,0.1546532,0.068012886
2018/11/27,2018/11/28 4:45,0,0.20321557,0.058755815,0.021342302
2018/11/27,2018/11/28 5:00,0,0.121028565,0.03123229,0.022294398
2018/11/27,2018/11/28 5:15,0,0.05294794,-0.006115362,0.014177339
2018/11/27,2018/11/28 5:30,0,-0.003837783,-0.008242607,0.001057491
2018/11/27,2018/11/28 5:45,0,0.012320265,0.004897818,-0.01772406
2018/11/27,2018/11/28 6:00,0,-0.006489217,-0.010232404,-0.024934694
2018/11/27,2018/11/28 6:15,0,-0.008898355,0.005353317,-0.039288606
2018/11/27,2018/11/28 6:30,0,0.000208706,0.010211479,-0.01904513
2018/11/27,2018/11/28 6:45,0,0.028056957,0.016004235,-0.012605361
2018/11/27,2018/11/28 7:00,0,0.030125625,0.020740619,0.00531733
2018/11/27,2018/11/28 7:15,0,0.042732187,0.043954708,0.000270993
2018/11/27,2018/11/28 7:30,0,0.049474936,0.029522482,-0.017266829
2018/11/27,2018/11/28 7:45,0,0.044538703,0.061921705,-0.003252198
2018/11/27,2018/11/28 8:00,0,0.030338425,0.060740262,-0.004477199
2018/11/27,2018/11/28 8:15,0,0.004719734,0.06951854,0.003609818
2018/11/27,2018/11/28 8:30,0,-0.003078698,0.05777888,0.002358981
2018/11/27,2018/11/28 8:45,0,-0.027363941,0.073327795,0.017428024
2018/11/27,2018/11/28 9:00,0,-0.040077113,0.07384932,0.00444196
2018/11/27,2018/11/28 9:15,0,-0.031400256,0.0680771,0.00150815
2018/11/27,2018/11/28 9:30,0,-0.053032525,0.060226403,-0.005122673
2018/11/27,2018/11/28 9:45,0,-0.06599529,0.06336068,-0.029712154
2018/11/27,2018/11/28 10:00,0,-0.03380783,0.051764503,-0.028826486
2018/11/27,2018/11/28 10:15,0,-0.02737856,0.060913004,-0.022670656
2018/11/27,2018/11/28 10:30,0,-0.032551467,0.0462994,-0.0560971
2018/11/27,2018/11/28 10:45,0,-0.028665658,0.04586914,-0.07194388
2018/11/27,2018/11/28 11:00,0,-0.043041095,0.041236576,-0.06287959
2018/11/27,2018/11/28 11:15,0,-0.05816585,0.04131846,-0.07184377
2018/11/27,2018/11/28 11:30,0,-0.055275757,0.05294341,-0.050394744
2018/11/27,2018/11/28 11:45,0,-0.056955453,0.03498452,-0.02400079
2018/11/27,2018/11/28 12:00,0,-0.036543705,0.03320536,0.014742542
2018/11/27,2018/11/28 12:15,0,-0.04051864,0.027445322,0.0222806
2018/11/27,2018/11/28 12:30,0,-0.039085343,0.026744826,0.042523768
2018/11/27,2018/11/28 12:45,0,-0.029924951,0.03574224,0.037498478
2018/11/27,2018/11/28 13:00,0,-0.042797655,0.02695746,0.064862266
2018/11/27,2018/11/28 13:15,0,-0.064342245,0.019549362,0.08936279
2018/11/27,2018/11/28 13:30,0,-0.062443778,0.020889759,0.08567746
2018/11/27,2018/11/28 13:45,0,-0.051824182,0.000183567,0.06871032
2018/11/27,2018/11/28 14:00,0,-0.07407147,-0.014662713,0.084066205
2018/11/27,2018/11/28 14:15,0,-0.06283626,-0.010845244,0.04405683
2018/11/27,2018/11/28 14:30,0,-0.04332459,-0.031151935,-0.02011707
2018/11/27,2018/11/28 14:45,0,-0.0394458,-0.031298846,-0.038442504
2018/11/27,2018/11/28 15:00,0,-0.017596334,-0.051689386,-0.070954055
2018/11/27,2018/11/28 15:15,0,0.03102924,-0.041457444,-0.096341416
2018/11/27,2018/11/28 15:30,0,0.07005728,-0.032341525,-0.13285828
2018/11/27,2018/11/28 15:45,0,0.08054642,-0.012899943,-0.12944949
2018/11/27,2018/11/28 16:00,0.003516,0.10819118,0.014694102,-0.03091111
2018/11/27,2018/11/28 16:15,0,0.13135223,0.08419865,0.08669528
2018/11/27,2018/11/28 16:30,0.196875,0.17234018,0.16938081,0.20862457
2018/11/27,2018/11/28 16:45,0.319922,0.20469916,0.2914993,0.40890068
2018/11/27,2018/11/28 17:00,0.341016,0.2757901,0.44496673,0.6445831
2018/11/27,2018/11/28 17:15,0.551953,0.34552157,0.59914756,0.87309504
2018/11/27,2018/11/28 17:30,0.566016,0.42103314,0.83973515,1.1351506
2018/11/27,2018/11/28 17:45,0.73125,0.5322249,1.0233157,1.3426782
2018/11/27,2018/11/28 18:00,0.935156,0.7059015,1.2637936,1.6020224
2018/11/27,2018/11/28 18:15,1.873828,0.8868402,1.5077747,1.7695161
2018/11/27,2018/11/28 18:30,1.226953,1.079085,1.7707572,1.9794586
2018/11/27,2018/11/28 18:45,1.466016,1.2762442,1.9874461,2.1332746
2018/11/27,2018/11/28 19:00,1.750781,1.4735614,2.2335963,2.231373
2018/11/27,2018/11/28 19:15,2.742188,1.697754,2.463731,2.25486
2018/11/27,2018/11/28 19:30,2.844141,1.8797318,2.6695194,2.292187
2018/11/27,2018/11/28 19:45,3.065625,2.0401428,2.860691,2.3018277
2018/11/27,2018/11/28 20:00,3.258984,2.2019613,3.031598,2.186499
2018/11/27,2018/11/28 20:15,3.406641,2.313039,3.128115,2.155099
2018/11/27,2018/11/28 20:30,3.6,2.3863838,3.230668,2.0242496
2018/11/27,2018/11/28 20:45,3.628125,2.448725,3.3359118,1.8504913
2018/11/27,2018/11/28 21:00,3.659765,2.487357,3.373835,1.6441734
2018/11/27,2018/11/28 21:15,3.733594,2.5819368,3.423588,1.5497551
2018/11/27,2018/11/28 21:30,3.789844,2.543483,3.4225676,1.38653
2018/11/27,2018/11/28 21:45,3.782812,2.531026,3.4154398,1.2740417
2018/11/27,2018/11/28 22:00,3.867188,2.51396,3.3932517,1.1524838
2018/11/27,2018/11/28 22:15,3.825,2.457772,3.4042382,1.0799305
2018/11/27,2018/11/28 22:30,3.786328,2.4555206,3.378459,0.9579708
2018/11/27,2018/11/28 22:45,3.796875,2.4076917,3.3231907,0.8828767
2018/11/27,2018/11/28 23:00,3.744141,2.3552628,3.3051012,0.81949973
2018/11/27,2018/11/28 23:15,3.652734,2.3208568,3.2057192,0.858302
2018/11/27,2018/11/28 23:30,3.628125,2.2848365,3.2132604,0.83748513
2018/11/27,2018/11/28 23:45,3.596484,2.2013655,3.085523,0.8824116
2018/11/28,2018/11/29 0:00,3.596484,3.539945,3.314384,2.7619576
2018/11/28,2018/11/29 0:15,3.336328,3.4216805,3.1263034,2.529331
2018/11/28,2018/11/29 0:30,3.367969,3.2355914,3.0213165,2.320044
2018/11/28,2018/11/29 0:45,3.026953,3.0478613,2.8169596,2.085972
2018/11/28,2018/11/29 1:00,3.055078,2.8853984,2.626674,1.8263726
2018/11/28,2018/11/29 1:15,2.896875,2.7043622,2.4144049,1.5768187
2018/11/28,2018/11/29 1:30,2.735156,2.4730287,2.2041812,1.3100696
2018/11/28,2018/11/29 1:45,2.376562,2.257902,1.9522831,1.0998478
2018/11/28,2018/11/29 2:00,1.701562,2.014024,1.7356939,0.91464555
2018/11/28,2018/11/29 2:15,2.288672,1.7585684,1.5223843,0.73594934
2018/11/28,2018/11/29 2:30,2.014453,1.5269287,1.2768155,0.581432
2018/11/28,2018/11/29 2:45,0.667969,1.2988694,1.037589,0.34252283
2018/11/28,2018/11/29 3:00,0.569531,1.1125505,0.8596042,0.29619622
2018/11/28,2018/11/29 3:15,0.569531,0.93534833,0.6802232,0.20698199
2018/11/28,2018/11/29 3:30,0.492188,0.7490659,0.5182588,0.15185359
2018/11/28,2018/11/29 3:45,0.428906,0.58849794,0.39875412,0.1471808
2018/11/28,2018/11/29 4:00,0.158203,0.41982615,0.26710778,0.1110055
2018/11/28,2018/11/29 4:15,0.035156,0.29389083,0.18525034,0.07015846
2018/11/28,2018/11/29 4:30,0,0.22834095,0.11208224,0.06768654
2018/11/28,2018/11/29 4:45,0,0.1479691,0.032732807,0.024799295
2018/11/28,2018/11/29 5:00,0,0.08566765,0.01413855,0.025181277
2018/11/28,2018/11/29 5:15,0,0.03776227,-0.015077807,0.005976815
2018/11/28,2018/11/29 5:30,0,-0.004394855,-0.003562957,-0.011900926
2018/11/28,2018/11/29 5:45,0,0.016921386,0.00208199,-0.030308485
2018/11/28,2018/11/29 6:00,0,0.006185658,-0.007861197,-0.041115195
2018/11/28,2018/11/29 6:15,0,0.00537432,0.009330578,-0.05827112
2018/11/28,2018/11/29 6:30,0,0.013497025,0.009334844,-0.037573703
2018/11/28,2018/11/29 6:45,0,0.039376304,0.015836708,-0.02961712
2018/11/28,2018/11/29 7:00,0,0.035510026,0.01218177,-0.013861321
2018/11/28,2018/11/29 7:15,0,0.04668653,0.029763214,-0.017440204
2018/11/28,2018/11/29 7:30,0,0.051242746,0.01343631,-0.03285747
2018/11/28,2018/11/29 7:45,0,0.046501856,0.044572014,-0.015294522
2018/11/28,2018/11/29 8:00,0,0.031920705,0.039772965,-0.010306664
2018/11/28,2018/11/29 8:15,0,0.00795722,0.046295088,0.001441948
2018/11/28,2018/11/29 8:30,0,-0.000631227,0.033613235,5.46E-05
2018/11/28,2018/11/29 8:45,0,-0.025215618,0.04945186,0.014836827
2018/11/28,2018/11/29 9:00,0,-0.03680431,0.052424062,0.000832953
2018/11/28,2018/11/29 9:15,0,-0.025782054,0.04384558,-0.00650264
2018/11/28,2018/11/29 9:30,0,-0.04798691,0.04079871,-0.011713468
2018/11/28,2018/11/29 9:45,0,-0.062338352,0.046880078,-0.032567486
2018/11/28,2018/11/29 10:00,0,-0.030413406,0.035893556,-0.03303699
2018/11/28,2018/11/29 10:15,0,-0.026806518,0.046951685,-0.024700295
2018/11/28,2018/11/29 10:30,0,-0.033626933,0.034582637,-0.058499802
2018/11/28,2018/11/29 10:45,0,-0.030308317,0.04130079,-0.07152198
2018/11/28,2018/11/29 11:00,0,-0.04881099,0.039959025,-0.06284796
2018/11/28,2018/11/29 11:15,0,-0.066583574,0.03943087,-0.07090644
2018/11/28,2018/11/29 11:30,0,-0.06681295,0.048586354,-0.04863909
2018/11/28,2018/11/29 11:45,0,-0.069522634,0.045083832,-0.012721829
2018/11/28,2018/11/29 12:00,0,-0.050188586,0.0410731,0.02574682
2018/11/28,2018/11/29 12:15,0,-0.05484426,0.03344781,0.03749607
2018/11/28,2018/11/29 12:30,0,-0.051207304,0.029496318,0.053393453
2018/11/28,2018/11/29 12:45,0,-0.039492734,0.045274273,0.04740125
2018/11/28,2018/11/29 13:00,0,-0.04916568,0.027223803,0.07134552
2018/11/28,2018/11/29 13:15,0,-0.06669702,0.024845913,0.09608446
2018/11/28,2018/11/29 13:30,0,-0.062298566,0.015716195,0.084543966
2018/11/28,2018/11/29 13:45,0,-0.047949508,-0.001366422,0.06988029
2018/11/28,2018/11/29 14:00,0,-0.06834294,-0.021534815,0.08368791
2018/11/28,2018/11/29 14:15,0,-0.056852516,-0.02281706,0.044503927
2018/11/28,2018/11/29 14:30,0,-0.037071258,-0.038031965,-0.01603328
2018/11/28,2018/11/29 14:45,0,-0.032714296,-0.037505746,-0.025419872
2018/11/28,2018/11/29 15:00,0,-0.008068383,-0.05540614,-0.04561926
2018/11/28,2018/11/29 15:15,0,0.041057616,-0.044797048,-0.056545645
2018/11/28,2018/11/29 15:30,0,0.081877686,-0.021420136,-0.07484423
2018/11/28,2018/11/29 15:45,0.003516,0.096899934,0.006232753,-0.050426044
2018/11/28,2018/11/29 16:00,0,0.13579115,0.047141038,0.07000577
2018/11/28,2018/11/29 16:15,0.196875,0.17266661,0.12593512,0.20458165
2018/11/28,2018/11/29 16:30,0.319922,0.23175523,0.22894615,0.3463784
2018/11/28,2018/11/29 16:45,0.341016,0.2860979,0.36835694,0.56612104
2018/11/28,2018/11/29 17:00,0.551953,0.38439238,0.5394731,0.8239107
2018/11/28,2018/11/29 17:15,0.566016,0.48084652,0.7135436,1.0650468
2018/11/28,2018/11/29 17:30,0.73125,0.57974046,0.96511614,1.3390478
2018/11/28,2018/11/29 17:45,0.935156,0.7176981,1.1568401,1.5495996
2018/11/28,2018/11/29 18:00,1.873828,0.9155599,1.4027594,1.8083448
2018/11/28,2018/11/29 18:15,1.226953,1.1136298,1.6554286,1.9635918
2018/11/28,2018/11/29 18:30,1.466016,1.3185636,1.919666,2.1507785
2018/11/28,2018/11/29 18:45,1.750781,1.524796,2.1274078,2.2852168
2018/11/28,2018/11/29 19:00,2.742188,1.7217872,2.3674808,2.3539023
2018/11/28,2018/11/29 19:15,2.844141,1.9383985,2.587221,2.348738
2018/11/28,2018/11/29 19:30,3.065625,2.1054509,2.7751207,2.349882
2018/11/28,2018/11/29 19:45,3.258984,2.2445774,2.9598591,2.3135417
2018/11/28,2018/11/29 20:00,3.406641,2.3801906,3.1095107,2.1643875
2018/11/28,2018/11/29 20:15,3.6,2.4598162,3.1866975,2.0976803
2018/11/28,2018/11/29 20:30,3.628125,2.5008497,3.2742448,1.9364946
2018/11/28,2018/11/29 20:45,3.659765,2.5315003,3.3624136,1.7465378
2018/11/28,2018/11/29 21:00,3.733594,2.5372422,3.378983,1.5139995
2018/11/28,2018/11/29 21:15,3.789844,2.6017628,3.4251761,1.4162978
2018/11/28,2018/11/29 21:30,3.782812,2.5341399,3.41292,1.2520721
2018/11/28,2018/11/29 21:45,3.867188,2.5024292,3.4054089,1.144487
2018/11/28,2018/11/29 22:00,3.825,2.4724314,3.3751767,1.0322044
2018/11/28,2018/11/29 22:15,3.786328,2.4002488,3.387518,0.9776578
2018/11/28,2018/11/29 22:30,3.796875,2.3952775,3.3563142,0.8775234
2018/11/28,2018/11/29 22:45,3.744141,2.3456066,3.3034089,0.83389556
2018/11/28,2018/11/29 23:00,3.652734,2.2951279,3.2844677,0.7918957
2018/11/28,2018/11/29 23:15,3.628125,2.2600183,3.18685,0.8511577
2018/11/28,2018/11/29 23:30,3.596484,2.223564,3.1936128,0.8511509
2018/11/28,2018/11/29 23:45,3.515625,2.1390176,3.0592358,0.90131044
2018/11/29,2018/11/30 0:00,3.336328,3.3606637,2.8996422,2.360863
2018/11/29,2018/11/30 0:15,3.367969,3.2256012,2.7060275,2.2193608
2018/11/29,2018/11/30 0:30,3.026953,3.0146108,2.603957,2.0743248
2018/11/29,2018/11/30 0:45,3.055078,2.8049493,2.395688,1.9155759
2018/11/29,2018/11/30 1:00,2.896875,2.6166716,2.199259,1.6948786
2018/11/29,2018/11/30 1:15,2.735156,2.4218938,1.9818336,1.4824959
2018/11/29,2018/11/30 1:30,2.376562,2.1738875,1.7618735,1.2495114
2018/11/29,2018/11/30 1:45,1.701562,1.9508598,1.5172411,1.0612935
2018/11/29,2018/11/30 2:00,2.288672,1.7016807,1.2965243,0.8814642
2018/11/29,2018/11/30 2:15,2.014453,1.4569741,1.0904281,0.7097788
2018/11/29,2018/11/30 2:30,0.667969,1.2401246,0.85475427,0.5598621
2018/11/29,2018/11/30 2:45,0.569531,1.029555,0.641575,0.3195159
2018/11/29,2018/11/30 3:00,0.569531,0.86556387,0.4969356,0.2798988
2018/11/29,2018/11/30 3:15,0.492188,0.7121342,0.3547448,0.18310584
2018/11/29,2018/11/30 3:30,0.428906,0.55350924,0.2376684,0.13060641
2018/11/29,2018/11/30 3:45,0.158203,0.4280653,0.15721451,0.1296471
2018/11/29,2018/11/30 4:00,0.035156,0.29461184,0.07194017,0.095817894
2018/11/29,2018/11/30 4:15,0,0.20095965,0.045102827,0.052135453
2018/11/29,2018/11/30 4:30,0,0.16795579,0.010439202,0.04652296
